"","SortID","InstanceID","sms_dataid","sms_id","treatment","surveygroup","panel","sarajevocity","sarajevosurvey","panelcity","allwave","nationwave","panelwave","wave3","entity","rs","federation","region","type","urban","rural","municipality","municipality2","municipality3","centar","novigrad","novosarajevo","starigrad","sarajevocanton","panelcitycanton","tuzla","banjaluka","ethnicity","Bosniak","Croat","Serb","Bosnian","other","bosniakfavorable","croatfavorable","serbfavorable","ethnocentric","Men","age","Education","unemployed","religious","voteeu","heardofpride","prideknowledge","supportpride","rightspride","rightsnopride","rightsyesnopride","metgay","closetogay","gayrights","knewvictim","alphaclosecontact","GayActivistTreatment","HomophobeTreatment","AttendPride","ProtestPride","dgbias","magdgbias","dgprogay","dgantigay","municipalitystr","municipalcode","hadzic_merge","ethnic_vote_share","casualty","log_casualty","hhi_sb","hhi_cb","hhi_sc","pop_density","log_pop_density","refugees","cem_strata","cem_matched","cem_weights"
"436",436,460514,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,2,2,0,2,55,55,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,3,3,1,0,76,2,0,3,1,0,2,1,0,0,NA,1,0,0,1,0.5,0,1,0,0,1,1000,0,1000,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1
"437",437,460199,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,1,1,1,38,38,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,0,48,9,0,2,1,1,1,1,0,0,NA,1,0,0,1,0.5,0,1,0,0,1,1000,0,1000,"Doboj",38,3,87.0128402709961,2.25355672836304,0.812509775161743,0.394963890314102,0.335106372833252,0.32359653711319,147.129119873047,4.99131059646606,6.07904529571533,15,1,1
"438",438,460753,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,3,1,1,1,39,39,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,0,69,3,0,3,1,0,1,1,0,0,NA,1,0,0,2,0.75,0,1,0,0,1,1000,0,1000,"Tesanj",39,3,69.9545135498047,1.55115509033203,0.438999891281128,0.667619943618774,0.611524224281311,0.153255775570869,218.378372192383,5.38622903823853,2.62995052337646,23,1,1
"439",439,458551,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,7,2,0,2,118,118,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,2,3,3,1,1,61,6,0,2,1,1,4,1,0,1,0,1,0,10,1,3,0,1,0,0,1,1000,0,1000,"Ilijas",118,3,63.8187294006348,2.21172165870667,0.793771266937256,0.435494631528854,0.370798796415329,0.399081975221634,77.9690399169922,4.3563117980957,1.66375482082367,20,1,1
"440",440,460171,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,34,34,0,0,0,0,0,0,4,0,1,3,0,0,1,0,0,2,2,1,1,0,42,9,0,1,1,1,2,2,0,1,0,1,0,10,1,3,0,1,0,0,1,1000,0,1000,"Banja Luka",34,3,92.940544128418,0.919812738895416,-0.0835851430892944,0.461521625518799,0.147138878703117,0.460945427417755,157.943496704102,5.06223726272583,5.15759468078613,14,1,1
"441",441,459124,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,2,2,0,2,44,44,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,4,4,4,0,1,24,6,0,2,0,1,4,NA,NA,NA,NA,2,0,7,2,2.75,0,1,0,0,1,1000,0,1000,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1
"442",442,459126,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,2,2,0,2,44,44,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,4,4,4,0,0,45,3,0,2,1,1,3,2,0,1,0,1,0,7,1,2.25,0,1,0,0,1,600,200,800,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,1
"443",443,447553,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,10,2,0,2,101,101,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,1,1,0,40,3,1,2,0,1,4,2,0,1,0,1,0,7,1,2.25,0,0,0,NA,1,1000,0,1000,"Sekovici",101,3,95.5798492431641,1.95243537425995,0.669077515602112,0.906295359134674,0.0328793488442898,0.936755836009979,48.3869361877441,3.87922978401184,0.571191191673279,14,1,1
"444",444,455413,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,1,1,1,1,5,5,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,NA,NA,1,0,45,9,0,3,0,1,4,1,0,1,0,1,0,10,NA,3.66666674613953,0,0,0,NA,1,1000,0,1000,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,1
"445",445,459370,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,2,2,0,2,78,78,0,0,0,0,0,0,4,0,0,4,0,0,0,0,1,2,4,4,1,0,64,3,0,2,1,0,1,1,0,0,NA,1,0,0,1,0.5,0,0,0,NA,1,1000,0,1000,"Banovici",78,3,85.9563980102539,1.12448287010193,0.117323271930218,0.615616917610168,0.701116681098938,0.153571680188179,146.90608215332,4.98979330062866,1.01541936397552,22,1,1
"446",446,463751,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,12,2,0,2,165,165,0,0,0,0,0,0,4,0,0,5,0,0,0,1,0,2,2,2,0,0,48,6,1,2,1,1,4,1,NA,NA,NA,1,0,NA,1,0.666666686534882,0,0,NA,NA,1,1000,0,1000,"Foca (Srbinje)",165,3,95.859733581543,6.79288148880005,1.91587519645691,0.484556138515472,0.510869264602661,0.44978055357933,32.000789642334,3.46576046943665,5.18352127075195,16,1,1
"447",447,465581,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,2,1,1,1,47,47,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,3,1,1,47,5,1,2,1,1,3,1,0,0,NA,1,0,0,1,0.5,0,0,NA,NA,1,1000,0,1000,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,1
"448",448,454668,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,3,2,0,2,117,117,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,NA,NA,NA,0,0,36,6,1,3,1,0,1,1,0,0,NA,1,0,0,1,0.5,0,0,NA,NA,0,0,500,500,"Breza",117,3,73.3167877197266,1.55916154384613,0.444148182868958,0.666942656040192,0.712131261825562,0.101529441773891,237.219177246094,5.46898460388184,1.43789339065552,12,1,1
"449",449,463761,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,10,2,0,2,140,140,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,2,0,1,64,9,0,2,0,1,4,1,NA,NA,NA,1,0,NA,1,0.666666686534882,0,0,NA,NA,1,1000,0,1000,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,1,1
"450",450,460283,NA,NA,1,2,0,1,1,2,2,2,NA,0,1,0,1,7,1,1,1,133,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,1,1,0,1,78,6,0,3,1,0,3,3,NA,NA,NA,1,0,NA,1,0.666666686534882,0,0,NA,NA,0,0,500,500,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,3,1,1
"451",451,445541,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,2,1,1,1,50,50,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,NA,NA,NA,0,1,70,8,0,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,NA,0.333333343267441,0,0,NA,NA,1,1000,0,1000,"Tuzla",50,3,51.9989204406738,1.02493584156036,0.0246299766004086,0.397412896156311,0.39727771282196,0.154497846961021,434.382843017578,6.07392644882202,1.2543877363205,23,1,1
"452",452,455244,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,1,2,0,2,3,3,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,3,4,1,0,24,5,0,3,1,0,2,2,0,0,NA,4,0,0,2,1.5,0,0,10,10,1,1000,0,1000,"Bihac",3,3,62.93505859375,2.21257710456848,0.794157922267914,0.557977497577667,0.598700702190399,0.148697331547737,102.808135986328,4.63286447525024,1.52830398082733,2,1,1
"453",453,460271,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,38,38,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,3,3,1,0,55,6,1,3,1,1,2,1,0,0,NA,1,0,0,1,0.5,0,0,10,10,1,1000,0,1000,"Doboj",38,3,87.0128402709961,2.25355672836304,0.812509775161743,0.394963890314102,0.335106372833252,0.32359653711319,147.129119873047,4.99131059646606,6.07904529571533,18,1,1
"454",454,459575,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,38,38,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,3,1,1,22,6,0,2,1,1,4,1,0,0,NA,2,0,0,2,1,0,0,2,10,1,998,1,999,"Doboj",38,3,87.0128402709961,2.25355672836304,0.812509775161743,0.394963890314102,0.335106372833252,0.32359653711319,147.129119873047,4.99131059646606,6.07904529571533,2,1,1
"455",455,459374,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,45,45,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,4,4,1,1,0,46,6,0,2,1,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,0,10,1,1000,0,1000,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,1
"456",456,460328,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,11,2,0,2,17,17,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,1,1,1,42,9,0,3,0,1,3,1,0,0,NA,1,0,0,1,0.5,0,0,0,10,1,1000,0,1000,"Odzak",17,3,81.5004959106445,0.898323118686676,-0.107225440442562,0.198175504803658,0.450762808322906,0.452151715755463,146.614639282227,4.9878077507019,7.22983741760254,14,1,1
"457",457,451430,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,1,1,1,1,4,4,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,4,1,0,52,6,0,3,1,1,4,1,0,0,NA,1,0,0,NA,0.333333343267441,0,0,0,10,1,1000,0,1000,"Bosanska Dubica (Kozarska Dubica)",4,3,93.3356552124023,1.1674998998642,0.154864579439163,0.576875627040863,0.19049383699894,0.672702610492706,63.3386764526367,4.14849615097046,7.72954511642456,17,1,1
"458",458,459510,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,10,1,1,1,29,29,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,1,59,4,1,2,1,1,1,1,0,0,NA,1,0,0,1,0.5,0,0,0,10,1,1000,0,1000,"Bijeljina",29,3,94.1309661865234,1.07435977458954,0.0717248693108559,0.495097905397415,0.30676743388176,0.586725831031799,132.136245727539,4.88383340835571,9.34961032867432,19,1,1
"459",459,451143,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,4,1,1,1,115,115,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,4,3,3,1,1,52,5,0,2,1,1,3,1,0,0,NA,1,0,0,2,0.75,0,0,5,6,0,-1000,1000,0,"Kiseljak",115,3,88.159553527832,1.79192185401917,0.583288729190826,0.378336638212204,0.469130545854568,0.492153942584991,146.448486328125,4.9866738319397,2.86376428604126,17,1,1
"460",460,462306,NA,NA,1,2,0,1,1,2,2,2,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,2,2,0,1,31,6,0,3,1,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,4,6,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,11,1,1
"461",461,460198,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,1,1,1,38,38,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,0,35,9,0,1,1,1,1,2,0,0,NA,3,0,0,2,1.25,0,0,0,6,1,960,20,980,"Doboj",38,3,87.0128402709961,2.25355672836304,0.812509775161743,0.394963890314102,0.335106372833252,0.32359653711319,147.129119873047,4.99131059646606,6.07904529571533,11,1,1
"462",462,455251,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,1,2,0,2,3,3,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,3,4,1,1,31,3,0,2,1,0,2,2,0,0,NA,4,0,0,4,2,0,0,10,5,1,1000,0,1000,"Bihac",3,3,62.93505859375,2.21257710456848,0.794157922267914,0.557977497577667,0.598700702190399,0.148697331547737,102.808135986328,4.63286447525024,1.52830398082733,12,1,1
"463",463,460270,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,38,38,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,0,72,1,0,3,1,0,2,1,0,0,NA,2,0,0,2,1,0,0,5,5,1,1000,0,1000,"Doboj",38,3,87.0128402709961,2.25355672836304,0.812509775161743,0.394963890314102,0.335106372833252,0.32359653711319,147.129119873047,4.99131059646606,6.07904529571533,24,1,1
"464",464,462345,NA,NA,1,2,0,1,1,2,2,2,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,1,1,1,0,1,60,6,1,3,1,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,4,5,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,19,1,1
"465",465,460288,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,3,2,0,2,116,116,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,0,40,3,0,3,1,1,3,1,0,0,NA,1,0,1,1,0.75,0,0,1,5,1,1000,0,1000,"Visoko",116,3,78.9862747192383,1.43847489356995,0.363583445549011,0.640593707561493,0.708283603191376,0.137546852231026,199.826843261719,5.29745101928711,1.40381276607513,14,1,1
"466",466,452326,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,10,2,0,2,180,180,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,4,NA,1,64,3,0,3,1,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,0,5,1,1000,0,1000,"Bileca",180,3,98.3130722045898,0.767841041088104,-0.264172583818436,0.698879241943359,0.143746748566628,0.797145843505859,20.985782623291,3.04384517669678,5.47274923324585,22,1,1
"467",467,451488,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,5,2,0,2,125,125,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,3,3,3,0,1,78,1,0,3,1,1,2,1,0,0,NA,1,0,0,1,0.5,0,0,3,4,1,1000,0,1000,"Prozor (Prozor-Rama)",125,3,95.0709075927734,2.34311747550964,0.851482272148132,0.363388508558273,0.525926470756531,0.618134081363678,41.4255752563477,3.72389841079712,5.20242929458618,4,1,1
"468",468,450706,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,74,74,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,2,2,0,0,50,3,0,2,0,0,2,1,0,0,NA,1,0,2,1,1,0,0,0,2,1,1000,0,1000,"Teslic",74,3,93.2241363525391,1.17118322849274,0.158014535903931,0.456484973430634,0.190530076622963,0.462922245264053,70.7494125366211,4.25914430618286,4.28375720977783,18,1,1
"469",469,449924,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,3,1,1,1,93,93,0,0,0,0,0,0,4,0,0,5,0,0,0,1,0,3,3,3,0,1,58,6,0,2,1,1,1,2,0,1,0,1,0,7,1,2.25,0,0,0,2,1,800,100,900,"Zenica",93,3,70.107795715332,1.00538086891174,0.0053663901053369,0.465357393026352,0.465240269899368,0.154425710439682,288.152465820312,5.663489818573,1.56339120864868,19,1,1
"470",470,452327,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,10,2,0,2,180,180,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,1,1,4,NA,0,60,5,0,3,0,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,1,1,1,1000,0,1000,"Bileca",180,3,98.3130722045898,0.767841041088104,-0.264172583818436,0.698879241943359,0.143746748566628,0.797145843505859,20.985782623291,3.04384517669678,5.47274923324585,20,1,1
"471",471,459932,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,1,1,1,1,32,32,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,0,74,2,1,3,1,1,4,1,0,0,NA,1,0,4,1,1.5,0,0,0,1,1,980,10,990,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,1
"472",472,451592,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,10,1,1,1,161,161,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,4,NA,1,40,9,0,2,0,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,0,0,1,1000,0,1000,"Nevesinje",161,3,94.0555801391602,4.47120714187622,1.49765837192535,0.620384275913239,0.216503009200096,0.727372407913208,15.8594951629639,2.76376843452454,1.39119601249695,13,1,1
"473",473,458383,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,2,2,0,2,25,25,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,2,2,0,0,47,5,0,2,1,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,0,0,1,1000,0,1000,"Gradacac",25,3,62.5813064575195,1.59770953655243,0.468571037054062,0.498780131340027,0.507883369922638,0.178301274776459,139.019653320312,4.93461513519287,1.94234812259674,16,1,1
"474",474,456556,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,10,10,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,1,1,1,42,6,0,2,1,1,2,1,0,0,NA,1,0,3,1,1.25,0,0,0,0,1,998,1,999,"Bosanska Gradiska (Gradiska)",10,3,94.6784820556641,1.00710308551788,0.00707797007635236,0.494210481643677,0.227531030774117,0.549107372760773,78.7060394287109,4.36571979522705,9.47243785858154,14,1,1
"475",475,459978,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,70,70,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,2,2,0,1,23,6,0,2,1,1,2,1,0,0,NA,2,0,5,1,2,0,0,0,0,1,600,200,800,"Kotor Varos",70,3,97.3320159912109,2.75689911842346,1.0141065120697,0.345912724733353,0.295663326978683,0.341999262571335,65.8089294433594,4.18675565719604,7.6140341758728,2,1,1
"476",476,460114,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,1,1,1,34,34,0,0,0,0,0,0,4,0,1,3,0,0,1,0,0,2,2,1,1,1,65,5,0,3,0,0,2,1,0,1,0,1,0,10,1,3,0,0,0,0,1,1000,0,1000,"Banja Luka",34,3,92.940544128418,0.919812738895416,-0.0835851430892944,0.461521625518799,0.147138878703117,0.460945427417755,157.943496704102,5.06223726272583,5.15759468078613,21,1,1
"477",477,454220,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,10,2,0,2,105,105,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,4,3,1,1,1,62,3,0,3,0,0,1,1,0,0,NA,1,0,0,1,0.5,0,0,0,0,1,1000,0,1000,"Srebrenica",105,3,90.7218475341797,20.8558330535889,3.03763365745544,0.630288600921631,0.750943779945374,0.225749894976616,68.791748046875,4.23108386993408,4.67463064193726,22,1,1
"478",478,460197,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,1,1,1,38,38,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,1,30,6,0,2,1,0,1,1,0,0,NA,1,0,0,2,0.75,0,0,0,0,1,1000,0,1000,"Doboj",38,3,87.0128402709961,2.25355672836304,0.812509775161743,0.394963890314102,0.335106372833252,0.32359653711319,147.129119873047,4.99131059646606,6.07904529571533,9,1,1
"479",479,451141,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,4,1,1,1,115,115,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,3,4,3,1,1,42,5,0,2,1,1,2,2,0,0,NA,2,0,0,2,1,0,0,0,0,0,-1000,1000,0,"Kiseljak",115,3,88.159553527832,1.79192185401917,0.583288729190826,0.378336638212204,0.469130545854568,0.492153942584991,146.448486328125,4.9866738319397,2.86376428604126,13,1,1
"480",480,459458,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,64,64,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,3,1,1,0,42,6,0,3,0,1,3,2,0,0,NA,1,0,2,1,1,0,0,0,0,1,1000,0,1000,"Mrkonjic Grad",64,3,93.3449859619141,1.77039611339569,0.571203291416168,0.681332409381866,0.103088825941086,0.704964101314545,39.9927024841309,3.68869709968567,2.08432197570801,14,1,1
"481",481,460259,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,10,2,0,2,29,29,0,0,0,0,0,0,4,0,0,4,0,0,0,0,1,NA,NA,NA,0,0,63,5,0,2,1,0,NA,NA,NA,NA,NA,1,0,0,1,0.5,0,0,0,0,1,800,100,900,"Bijeljina",29,3,94.1309661865234,1.07435977458954,0.0717248693108559,0.495097905397415,0.30676743388176,0.586725831031799,132.136245727539,4.88383340835571,9.34961032867432,22,1,1
"482",482,465608,NA,NA,1,2,0,0,0,3,2,2,NA,0,3,0,0,13,1,1,1,200,200,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,3,3,1,1,1,30,5,0,2,0,1,NA,NA,NA,NA,NA,NA,0,10,1,3.66666674613953,0,0,0,0,1,400,300,700,"Brcko",200,3,81.5674133300781,1.89439332485199,0.638898611068726,0.366000175476074,0.372424185276031,0.232811704277992,177.742401123047,5.180335521698,7.43378162384033,9,1,1
"483",483,448374,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,10,1,1,1,103,103,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,1,1,1,31,9,1,2,1,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,0,0,1,1000,0,1000,"Vlasenica",103,3,96.962272644043,8.22579669952393,2.10727524757385,0.495885074138641,0.550591051578522,0.421902388334274,66.9467468261719,4.20389747619629,4.54893636703491,11,1,1
"484",484,456683,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,1,2,0,2,3,3,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,0,34,5,1,3,1,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,0,0,1,1000,0,1000,"Bihac",3,3,62.93505859375,2.21257710456848,0.794157922267914,0.557977497577667,0.598700702190399,0.148697331547737,102.808135986328,4.63286447525024,1.52830398082733,12,1,1
"485",485,459068,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,24,24,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,4,4,1,1,1,70,8,0,3,0,1,4,NA,NA,NA,NA,1,0,0,1,0.5,0,0,0,0,1,1000,0,1000,"Modrica",24,3,92.0023040771484,1.76620900630951,0.568835437297821,0.3244948387146,0.283549547195435,0.318316102027893,121.132652282715,4.7968864440918,12.6751470565796,24,1,1
"486",486,465666,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,4,2,0,2,65,65,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,4,4,4,0,0,45,5,0,1,1,1,4,1,0,0,NA,3,0,0,2,1.25,0,0,0,0,1,1000,0,1000,"Jajce",65,3,83.7046432495117,1.58197617530823,0.458674788475037,0.321735680103302,0.369555503129959,0.2950838804245,113.654037475586,4.73315906524658,8.28982162475586,16,1,1
"487",487,459603,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,2,1,1,1,50,50,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,1,3,3,1,1,57,9,0,1,1,1,4,1,0,0,NA,1,0,1,1,0.75,0,0,0,0,1,1000,0,1000,"Tuzla",50,3,51.9989204406738,1.02493584156036,0.0246299766004086,0.397412896156311,0.39727771282196,0.154497846961021,434.382843017578,6.07392644882202,1.2543877363205,19,1,1
"488",488,450351,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,4,1,1,1,112,112,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,3,1,4,1,0,53,5,0,2,1,1,4,1,0,0,NA,1,0,2,NA,1,0,0,0,0,1,1000,0,1000,"Vitez",112,3,87.9922714233398,3.60745191574097,1.28300166130066,0.371844500303268,0.435132712125778,0.412500858306885,175.213836669922,5.16600704193115,2.19677662849426,17,1,1
"489",489,466391,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,1,1,1,1,32,32,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,2,2,1,1,23,5,0,2,1,1,4,1,0,0,NA,1,0,3,1,1.25,0,0,0,0,1,900,50,950,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
"490",490,462344,NA,NA,1,2,0,1,1,2,2,2,NA,0,1,0,1,7,1,1,1,136,0,0,0,0,0,0,1,2,0,0,5,0,0,0,1,0,2,2,2,0,0,37,6,0,3,1,1,4,4,1,0,1,1,0,9,1,2.75,0,0,0,0,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,13,1,1
"491",491,456672,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,1,2,0,2,3,3,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,2,2,0,1,30,5,1,1,1,0,2,2,0,0,NA,1,0,0,2,0.75,0,0,0,0,1,1000,0,1000,"Bihac",3,3,62.93505859375,2.21257710456848,0.794157922267914,0.557977497577667,0.598700702190399,0.148697331547737,102.808135986328,4.63286447525024,1.52830398082733,10,1,1
"492",492,460654,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,10,10,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,4,2,1,1,0,36,6,0,2,0,1,1,1,0,0,NA,1,0,0,1,0.5,0,0,0,0,1,1000,0,1000,"Bosanska Gradiska (Gradiska)",10,3,94.6784820556641,1.00710308551788,0.00707797007635236,0.494210481643677,0.227531030774117,0.549107372760773,78.7060394287109,4.36571979522705,9.47243785858154,12,1,1
"493",493,459385,NA,NA,1,2,0,0,0,3,2,2,NA,0,1,0,1,2,1,1,1,78,78,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,3,3,1,1,33,6,0,2,1,1,4,1,0,0,NA,2,0,2,1,1.25,0,0,0,0,1,1000,0,1000,"Banovici",78,3,85.9563980102539,1.12448287010193,0.117323271930218,0.615616917610168,0.701116681098938,0.153571680188179,146.90608215332,4.98979330062866,1.01541936397552,11,1,1
"494",494,459376,NA,NA,1,2,0,0,0,3,2,2,NA,0,2,1,0,9,2,0,2,45,45,0,0,0,0,0,0,4,0,0,3,0,0,1,0,0,2,2,1,1,0,31,9,0,2,1,1,4,1,0,0,NA,1,0,0,1,0.5,0,0,0,0,1,1000,0,1000,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,1
